 23.50	3198349	3198349	U	0	unclassified
 76.50	10410993	57535	R	1	root
 62.34	8483534	27900	R1	131567	  cellular organisms
 61.02	8304647	0	D	2759	    Eukaryota
 61.02	8304646	0	D1	33154	      Opisthokonta
 61.02	8304646	0	K	33208	        Metazoa
 61.02	8304646	0	K1	6072	          Eumetazoa
 61.02	8304646	0	K2	33213	            Bilateria
 61.02	8304646	0	K3	33511	              Deuterostomia
 61.02	8304646	0	P	7711	                Chordata
 61.02	8304646	0	P1	89593	                  Craniata
 61.02	8304646	0	P2	7742	                    Vertebrata
 61.02	8304646	0	P3	7776	                      Gnathostomata
 61.02	8304646	0	P4	117570	                        Teleostomi
 61.02	8304646	0	P5	117571	                          Euteleostomi
 61.02	8304646	0	P6	8287	                            Sarcopterygii
 61.02	8304646	0	P7	1338369	                              Dipnotetrapodomorpha
 61.02	8304646	0	P8	32523	                                Tetrapoda
 61.02	8304646	0	P9	32524	                                  Amniota
 61.02	8304646	0	C	40674	                                    Mammalia
 61.02	8304646	0	C1	32525	                                      Theria
 61.02	8304646	0	C2	9347	                                        Eutheria
 61.02	8304646	0	C3	1437010	                                          Boreoeutheria
 61.02	8304646	0	C4	314146	                                            Euarchontoglires
 61.02	8304646	0	O	9443	                                              Primates
 61.02	8304646	0	O1	376913	                                                Haplorrhini
 61.02	8304646	0	O2	314293	                                                  Simiiformes
 61.02	8304646	0	O3	9526	                                                    Catarrhini
 61.02	8304646	0	O4	314295	                                                      Hominoidea
 61.02	8304646	0	F	9604	                                                        Hominidae
 61.02	8304646	0	F1	207598	                                                          Homininae
 61.02	8304646	0	G	9605	                                                            Homo
 61.02	8304646	8304646	S	9606	                                                              Homo sapiens
  1.10	149817	14602	D	2	    Bacteria
  0.67	91408	3297	D1	1783272	      Terrabacteria group
  0.43	58199	34	P	201174	        Actinobacteria
  0.42	57537	839	C	1760	          Actinomycetia
  0.27	36425	111	O	85007	            Corynebacteriales
  0.25	34352	72	F	1762	              Mycobacteriaceae
  0.25	33756	101	G	1763	                Mycobacterium
  0.24	32811	7	G1	77643	                  Mycobacterium tuberculosis complex
  0.24	32802	32802	S	78331	                    Mycobacterium canettii
  0.01	848	0	F	1653	              Corynebacteriaceae
  0.01	848	132	G	1716	                Corynebacterium
  0.06	7941	0	O	85011	            Streptomycetales
  0.06	7941	13	F	2062	              Streptomycetaceae
