#CHROM	POS	data/snvs/sample18.bam
MF319186.1	1	0
MF319186.1	2	0
MF319186.1	3	0
MF319186.1	4	0
MF319186.1	5	0
MF319186.1	6	0
MF319186.1	7	0
MF319186.1	8	0
MF319186.1	9	0
MF319186.1	10	0
MF319186.1	11	0
MF319186.1	12	0
MF319186.1	13	0
MF319186.1	14	0
MF319186.1	15	0
MF319186.1	16	0
MF319186.1	17	0
MF319186.1	18	0
MF319186.1	19	0
MF319186.1	20	0
MF319186.1	21	0
MF319186.1	22	0
MF319186.1	23	0
MF319186.1	24	0
MF319186.1	25	0
MF319186.1	26	0
MF319186.1	27	0
MF319186.1	28	0
MF319186.1	29	0
MF319186.1	30	0
MF319186.1	31	0
MF319186.1	32	0
MF319186.1	33	0
MF319186.1	34	0
MF319186.1	35	0
MF319186.1	36	0
MF319186.1	37	0
MF319186.1	38	0
MF319186.1	39	0
MF319186.1	40	0
MF319186.1	41	0
MF319186.1	42	0
MF319186.1	43	0
MF319186.1	44	0
MF319186.1	45	0
MF319186.1	46	0
MF319186.1	47	0
MF319186.1	48	0
MF319186.1	49	0
MF319186.1	50	0
MF319186.1	51	0
MF319186.1	52	0
MF319186.1	53	1
MF319186.1	54	1
MF319186.1	55	1
MF319186.1	56	1
MF319186.1	57	1
MF319186.1	58	2
MF319186.1	59	2
MF319186.1	60	2
MF319186.1	61	2
MF319186.1	62	2
MF319186.1	63	2
MF319186.1	64	2
MF319186.1	65	2
MF319186.1	66	2
MF319186.1	67	2
MF319186.1	68	2
MF319186.1	69	2
MF319186.1	70	2
MF319186.1	71	2
MF319186.1	72	2
MF319186.1	73	2
MF319186.1	74	2
MF319186.1	75	2
MF319186.1	76	2
MF319186.1	77	2
MF319186.1	78	2
MF319186.1	79	2
MF319186.1	80	2
MF319186.1	81	2
MF319186.1	82	2
MF319186.1	83	2
MF319186.1	84	11
MF319186.1	85	11
MF319186.1	86	12
MF319186.1	87	12
MF319186.1	88	13
MF319186.1	89	13
MF319186.1	90	13
MF319186.1	91	13
MF319186.1	92	13
MF319186.1	93	16
MF319186.1	94	20
MF319186.1	95	20
MF319186.1	96	20
MF319186.1	97	21
MF319186.1	98	21
MF319186.1	99	21
MF319186.1	100	22
MF319186.1	101	26
MF319186.1	102	26
MF319186.1	103	26
MF319186.1	104	26
MF319186.1	105	26
MF319186.1	106	26
MF319186.1	107	26
MF319186.1	108	26
MF319186.1	109	26
MF319186.1	110	26
MF319186.1	111	26
MF319186.1	112	26
MF319186.1	113	26
MF319186.1	114	26
MF319186.1	115	26
MF319186.1	116	26
MF319186.1	117	27
MF319186.1	118	27
MF319186.1	119	27
MF319186.1	120	33
MF319186.1	121	33
MF319186.1	122	35
MF319186.1	123	35
MF319186.1	124	40
MF319186.1	125	40
MF319186.1	126	40
MF319186.1	127	41
MF319186.1	128	40
MF319186.1	129	41
MF319186.1	130	41
MF319186.1	131	41
MF319186.1	132	41
MF319186.1	133	40
MF319186.1	134	40
MF319186.1	135	40
MF319186.1	136	40
MF319186.1	137	41
MF319186.1	138	41
MF319186.1	139	41
MF319186.1	140	41
MF319186.1	141	41
MF319186.1	142	41
MF319186.1	143	41
MF319186.1	144	41
MF319186.1	145	41
MF319186.1	146	49
MF319186.1	147	49
MF319186.1	148	49
MF319186.1	149	50
MF319186.1	150	52
MF319186.1	151	52
MF319186.1	152	52
MF319186.1	153	52
MF319186.1	154	52
MF319186.1	155	52
MF319186.1	156	52
MF319186.1	157	52
MF319186.1	158	52
MF319186.1	159	43
MF319186.1	160	43
MF319186.1	161	42
MF319186.1	162	42
MF319186.1	163	41
MF319186.1	164	41
MF319186.1	165	41
MF319186.1	166	41
MF319186.1	167	41
MF319186.1	168	38
MF319186.1	169	34
MF319186.1	170	37
MF319186.1	171	37
MF319186.1	172	36
MF319186.1	173	38
MF319186.1	174	38
MF319186.1	175	37
MF319186.1	176	33
MF319186.1	177	33
MF319186.1	178	33
MF319186.1	179	33
MF319186.1	180	33
MF319186.1	181	33
MF319186.1	182	33
MF319186.1	183	33
MF319186.1	184	33
MF319186.1	185	33
MF319186.1	186	33
MF319186.1	187	34
MF319186.1	188	34
MF319186.1	189	35
MF319186.1	190	35
MF319186.1	191	41
MF319186.1	192	42
MF319186.1	193	42
MF319186.1	194	44
MF319186.1	195	49
MF319186.1	196	49
MF319186.1	197	50
MF319186.1	198	50
MF319186.1	199	45
MF319186.1	200	49
MF319186.1	201	49
MF319186.1	202	48
MF319186.1	203	48
MF319186.1	204	47
MF319186.1	205	48
MF319186.1	206	48
MF319186.1	207	48
MF319186.1	208	48
MF319186.1	209	48
MF319186.1	210	48
MF319186.1	211	57
MF319186.1	212	56
MF319186.1	213	56
MF319186.1	214	56
MF319186.1	215	56
MF319186.1	216	56
MF319186.1	217	56
MF319186.1	218	56
MF319186.1	219	56
MF319186.1	220	56
MF319186.1	221	49
MF319186.1	222	49
MF319186.1	223	49
MF319186.1	224	48
MF319186.1	225	47
MF319186.1	226	47
MF319186.1	227	48
MF319186.1	228	48
MF319186.1	229	48
MF319186.1	230	48
MF319186.1	231	48
MF319186.1	232	48
MF319186.1	233	48
MF319186.1	234	48
MF319186.1	235	48
MF319186.1	236	48
MF319186.1	237	50
MF319186.1	238	55
MF319186.1	239	60
MF319186.1	240	60
MF319186.1	241	61
MF319186.1	242	61
MF319186.1	243	61
MF319186.1	244	90
MF319186.1	245	92
MF319186.1	246	92
MF319186.1	247	92
MF319186.1	248	90
MF319186.1	249	94
MF319186.1	250	97
MF319186.1	251	104
MF319186.1	252	104
MF319186.1	253	106
MF319186.1	254	106
MF319186.1	255	106
MF319186.1	256	109
MF319186.1	257	111
MF319186.1	258	117
MF319186.1	259	119
MF319186.1	260	119
MF319186.1	261	119
MF319186.1	262	119
MF319186.1	263	119
MF319186.1	264	118
MF319186.1	265	118
MF319186.1	266	112
MF319186.1	267	110
MF319186.1	268	110
MF319186.1	269	111
MF319186.1	270	100
MF319186.1	271	103
MF319186.1	272	100
MF319186.1	273	100
MF319186.1	274	100
MF319186.1	275	104
MF319186.1	276	107
MF319186.1	277	108
MF319186.1	278	108
MF319186.1	279	110
MF319186.1	280	109
MF319186.1	281	109
MF319186.1	282	109
MF319186.1	283	112
MF319186.1	284	115
MF319186.1	285	120
MF319186.1	286	111
MF319186.1	287	119
MF319186.1	288	125
MF319186.1	289	128
MF319186.1	290	130
MF319186.1	291	130
MF319186.1	292	130
MF319186.1	293	130
MF319186.1	294	132
MF319186.1	295	134
MF319186.1	296	134
MF319186.1	297	134
MF319186.1	298	136
MF319186.1	299	136
MF319186.1	300	138
MF319186.1	301	138
MF319186.1	302	145
MF319186.1	303	151
MF319186.1	304	151
MF319186.1	305	156
MF319186.1	306	156
MF319186.1	307	156
MF319186.1	308	156
MF319186.1	309	156
MF319186.1	310	170
MF319186.1	311	174
MF319186.1	312	174
MF319186.1	313	173
MF319186.1	314	170
MF319186.1	315	193
MF319186.1	316	213
MF319186.1	317	213
MF319186.1	318	216
MF319186.1	319	187
MF319186.1	320	182
MF319186.1	321	182
MF319186.1	322	183
MF319186.1	323	183
MF319186.1	324	182
MF319186.1	325	179
MF319186.1	326	172
MF319186.1	327	172
MF319186.1	328	170
MF319186.1	329	170
MF319186.1	330	170
MF319186.1	331	167
MF319186.1	332	168
MF319186.1	333	162
MF319186.1	334	160
MF319186.1	335	160
MF319186.1	336	160
MF319186.1	337	159
MF319186.1	338	159
MF319186.1	339	159
MF319186.1	340	159
MF319186.1	341	160
MF319186.1	342	160
MF319186.1	343	161
MF319186.1	344	158
MF319186.1	345	158
MF319186.1	346	158
MF319186.1	347	158
MF319186.1	348	158
MF319186.1	349	158
MF319186.1	350	152
MF319186.1	351	149
MF319186.1	352	149
MF319186.1	353	149
MF319186.1	354	147
MF319186.1	355	147
MF319186.1	356	150
MF319186.1	357	152
MF319186.1	358	149
MF319186.1	359	146
MF319186.1	360	141
MF319186.1	361	141
MF319186.1	362	133
MF319186.1	363	127
MF319186.1	364	124
MF319186.1	365	122
MF319186.1	366	122
MF319186.1	367	122
MF319186.1	368	122
MF319186.1	369	120
MF319186.1	370	118
MF319186.1	371	117
MF319186.1	372	117
MF319186.1	373	115
MF319186.1	374	118
MF319186.1	375	115
MF319186.1	376	120
MF319186.1	377	112
MF319186.1	378	108
MF319186.1	379	112
MF319186.1	380	109
MF319186.1	381	114
MF319186.1	382	114
MF319186.1	383	114
MF319186.1	384	115
MF319186.1	385	101
MF319186.1	386	105
MF319186.1	387	103
MF319186.1	388	99
MF319186.1	389	97
MF319186.1	390	74
MF319186.1	391	53
