#CHROM	POS	data/snvs/sample16.bam
MF319186.1	1	0
MF319186.1	2	0
MF319186.1	3	0
MF319186.1	4	0
MF319186.1	5	0
MF319186.1	6	0
MF319186.1	7	0
MF319186.1	8	0
MF319186.1	9	0
MF319186.1	10	0
MF319186.1	11	0
MF319186.1	12	0
MF319186.1	13	0
MF319186.1	14	0
MF319186.1	15	0
MF319186.1	16	0
MF319186.1	17	0
MF319186.1	18	0
MF319186.1	19	0
MF319186.1	20	0
MF319186.1	21	0
MF319186.1	22	0
MF319186.1	23	0
MF319186.1	24	0
MF319186.1	25	0
MF319186.1	26	0
MF319186.1	27	0
MF319186.1	28	0
MF319186.1	29	0
MF319186.1	30	0
MF319186.1	31	0
MF319186.1	32	0
MF319186.1	33	0
MF319186.1	34	0
MF319186.1	35	0
MF319186.1	36	0
MF319186.1	37	0
MF319186.1	38	0
MF319186.1	39	0
MF319186.1	40	0
MF319186.1	41	0
MF319186.1	42	0
MF319186.1	43	0
MF319186.1	44	0
MF319186.1	45	0
MF319186.1	46	0
MF319186.1	47	0
MF319186.1	48	0
MF319186.1	49	0
MF319186.1	50	0
MF319186.1	51	0
MF319186.1	52	0
MF319186.1	53	0
MF319186.1	54	0
MF319186.1	55	0
MF319186.1	56	0
MF319186.1	57	0
MF319186.1	58	0
MF319186.1	59	0
MF319186.1	60	0
MF319186.1	61	0
MF319186.1	62	0
MF319186.1	63	0
MF319186.1	64	0
MF319186.1	65	0
MF319186.1	66	0
MF319186.1	67	0
MF319186.1	68	0
MF319186.1	69	0
MF319186.1	70	0
MF319186.1	71	0
MF319186.1	72	0
MF319186.1	73	0
MF319186.1	74	0
MF319186.1	75	0
MF319186.1	76	0
MF319186.1	77	0
MF319186.1	78	0
MF319186.1	79	0
MF319186.1	80	0
MF319186.1	81	0
MF319186.1	82	0
MF319186.1	83	0
MF319186.1	84	0
MF319186.1	85	0
MF319186.1	86	0
MF319186.1	87	0
MF319186.1	88	0
MF319186.1	89	0
MF319186.1	90	0
MF319186.1	91	0
MF319186.1	92	0
MF319186.1	93	0
MF319186.1	94	0
MF319186.1	95	0
MF319186.1	96	0
MF319186.1	97	0
MF319186.1	98	0
MF319186.1	99	0
MF319186.1	100	0
MF319186.1	101	0
MF319186.1	102	0
MF319186.1	103	0
MF319186.1	104	0
MF319186.1	105	0
MF319186.1	106	0
MF319186.1	107	0
MF319186.1	108	0
MF319186.1	109	0
MF319186.1	110	0
MF319186.1	111	0
MF319186.1	112	0
MF319186.1	113	0
MF319186.1	114	0
MF319186.1	115	0
MF319186.1	116	0
MF319186.1	117	0
MF319186.1	118	0
MF319186.1	119	0
MF319186.1	120	0
MF319186.1	121	0
MF319186.1	122	0
MF319186.1	123	0
MF319186.1	124	0
MF319186.1	125	0
MF319186.1	126	0
MF319186.1	127	0
MF319186.1	128	0
MF319186.1	129	0
MF319186.1	130	0
MF319186.1	131	0
MF319186.1	132	0
MF319186.1	133	0
MF319186.1	134	0
MF319186.1	135	0
MF319186.1	136	0
MF319186.1	137	0
MF319186.1	138	0
MF319186.1	139	0
MF319186.1	140	0
MF319186.1	141	0
MF319186.1	142	0
MF319186.1	143	0
MF319186.1	144	0
MF319186.1	145	0
MF319186.1	146	0
MF319186.1	147	0
MF319186.1	148	0
MF319186.1	149	0
MF319186.1	150	0
MF319186.1	151	0
MF319186.1	152	0
MF319186.1	153	0
MF319186.1	154	0
MF319186.1	155	0
MF319186.1	156	0
MF319186.1	157	0
MF319186.1	158	0
MF319186.1	159	0
MF319186.1	160	0
MF319186.1	161	0
MF319186.1	162	0
MF319186.1	163	0
MF319186.1	164	0
MF319186.1	165	0
MF319186.1	166	0
MF319186.1	167	0
MF319186.1	168	0
MF319186.1	169	0
MF319186.1	170	0
MF319186.1	171	0
MF319186.1	172	0
MF319186.1	173	0
MF319186.1	174	0
MF319186.1	175	0
MF319186.1	176	0
MF319186.1	177	0
MF319186.1	178	0
MF319186.1	179	0
MF319186.1	180	0
MF319186.1	181	0
MF319186.1	182	0
MF319186.1	183	0
MF319186.1	184	0
MF319186.1	185	0
MF319186.1	186	0
MF319186.1	187	0
MF319186.1	188	0
MF319186.1	189	0
MF319186.1	190	0
MF319186.1	191	0
MF319186.1	192	0
MF319186.1	193	0
MF319186.1	194	0
MF319186.1	195	0
MF319186.1	196	0
MF319186.1	197	0
MF319186.1	198	0
MF319186.1	199	0
MF319186.1	200	0
MF319186.1	201	0
MF319186.1	202	0
MF319186.1	203	0
MF319186.1	204	0
MF319186.1	205	0
MF319186.1	206	0
MF319186.1	207	0
MF319186.1	208	0
MF319186.1	209	0
MF319186.1	210	0
MF319186.1	211	0
MF319186.1	212	0
MF319186.1	213	0
MF319186.1	214	0
MF319186.1	215	0
MF319186.1	216	0
MF319186.1	217	0
MF319186.1	218	0
MF319186.1	219	0
MF319186.1	220	0
MF319186.1	221	0
MF319186.1	222	0
MF319186.1	223	0
MF319186.1	224	0
MF319186.1	225	0
MF319186.1	226	0
MF319186.1	227	0
MF319186.1	228	0
MF319186.1	229	0
MF319186.1	230	0
MF319186.1	231	0
MF319186.1	232	0
MF319186.1	233	0
MF319186.1	234	0
MF319186.1	235	0
MF319186.1	236	0
MF319186.1	237	0
MF319186.1	238	0
MF319186.1	239	0
MF319186.1	240	0
MF319186.1	241	0
MF319186.1	242	0
MF319186.1	243	0
MF319186.1	244	0
MF319186.1	245	0
MF319186.1	246	0
MF319186.1	247	0
MF319186.1	248	0
MF319186.1	249	0
MF319186.1	250	0
MF319186.1	251	0
MF319186.1	252	0
MF319186.1	253	0
MF319186.1	254	0
MF319186.1	255	0
MF319186.1	256	0
MF319186.1	257	0
MF319186.1	258	2
MF319186.1	259	2
MF319186.1	260	2
MF319186.1	261	2
MF319186.1	262	2
MF319186.1	263	2
MF319186.1	264	2
MF319186.1	265	2
MF319186.1	266	2
MF319186.1	267	2
MF319186.1	268	2
MF319186.1	269	2
MF319186.1	270	2
MF319186.1	271	2
MF319186.1	272	2
MF319186.1	273	2
MF319186.1	274	2
MF319186.1	275	3
MF319186.1	276	3
MF319186.1	277	3
MF319186.1	278	3
MF319186.1	279	3
MF319186.1	280	3
MF319186.1	281	3
MF319186.1	282	3
MF319186.1	283	3
MF319186.1	284	3
MF319186.1	285	3
MF319186.1	286	3
MF319186.1	287	3
MF319186.1	288	3
MF319186.1	289	3
MF319186.1	290	3
MF319186.1	291	3
MF319186.1	292	3
MF319186.1	293	3
MF319186.1	294	3
MF319186.1	295	3
MF319186.1	296	3
MF319186.1	297	3
MF319186.1	298	3
MF319186.1	299	3
MF319186.1	300	3
MF319186.1	301	3
MF319186.1	302	3
MF319186.1	303	3
MF319186.1	304	3
MF319186.1	305	3
MF319186.1	306	3
MF319186.1	307	3
MF319186.1	308	3
MF319186.1	309	3
MF319186.1	310	3
MF319186.1	311	3
MF319186.1	312	3
MF319186.1	313	3
MF319186.1	314	3
MF319186.1	315	3
MF319186.1	316	3
MF319186.1	317	3
MF319186.1	318	3
MF319186.1	319	3
MF319186.1	320	3
MF319186.1	321	3
MF319186.1	322	3
MF319186.1	323	3
MF319186.1	324	3
MF319186.1	325	3
MF319186.1	326	3
MF319186.1	327	3
MF319186.1	328	3
MF319186.1	329	3
MF319186.1	330	3
MF319186.1	331	3
MF319186.1	332	3
MF319186.1	333	1
MF319186.1	334	1
MF319186.1	335	1
MF319186.1	336	1
MF319186.1	337	1
MF319186.1	338	1
MF319186.1	339	1
MF319186.1	340	1
MF319186.1	341	1
MF319186.1	342	1
MF319186.1	343	1
MF319186.1	344	1
MF319186.1	345	1
MF319186.1	346	1
MF319186.1	347	1
MF319186.1	348	1
MF319186.1	349	1
MF319186.1	350	0
MF319186.1	351	0
MF319186.1	352	0
MF319186.1	353	0
MF319186.1	354	0
MF319186.1	355	0
MF319186.1	356	0
MF319186.1	357	0
MF319186.1	358	0
MF319186.1	359	0
MF319186.1	360	0
MF319186.1	361	0
MF319186.1	362	0
MF319186.1	363	0
MF319186.1	364	0
MF319186.1	365	0
MF319186.1	366	0
MF319186.1	367	0
MF319186.1	368	0
MF319186.1	369	0
MF319186.1	370	0
MF319186.1	371	0
MF319186.1	372	0
MF319186.1	373	0
MF319186.1	374	0
MF319186.1	375	0
MF319186.1	376	0
MF319186.1	377	0
MF319186.1	378	0
MF319186.1	379	0
MF319186.1	380	0
MF319186.1	381	0
MF319186.1	382	0
MF319186.1	383	0
MF319186.1	384	0
MF319186.1	385	0
MF319186.1	386	0
MF319186.1	387	0
MF319186.1	388	0
MF319186.1	389	0
MF319186.1	390	0
MF319186.1	391	0
