 25.37	2334955	2334955	U	0	unclassified
 74.63	6868125	88137	R	1	root
 70.39	6478466	14447	R1	131567	  cellular organisms
 69.42	6388626	0	D	2759	    Eukaryota
 69.42	6388626	0	D1	33154	      Opisthokonta
 69.42	6388626	0	K	33208	        Metazoa
 69.42	6388626	0	K1	6072	          Eumetazoa
 69.42	6388626	0	K2	33213	            Bilateria
 69.42	6388626	0	K3	33511	              Deuterostomia
 69.42	6388626	0	P	7711	                Chordata
 69.42	6388626	0	P1	89593	                  Craniata
 69.42	6388626	0	P2	7742	                    Vertebrata
 69.42	6388626	0	P3	7776	                      Gnathostomata
 69.42	6388626	0	P4	117570	                        Teleostomi
 69.42	6388626	0	P5	117571	                          Euteleostomi
 69.42	6388626	0	P6	8287	                            Sarcopterygii
 69.42	6388626	0	P7	1338369	                              Dipnotetrapodomorpha
 69.42	6388626	0	P8	32523	                                Tetrapoda
 69.42	6388626	0	P9	32524	                                  Amniota
 69.42	6388626	0	C	40674	                                    Mammalia
 69.42	6388626	0	C1	32525	                                      Theria
 69.42	6388626	0	C2	9347	                                        Eutheria
 69.42	6388626	0	C3	1437010	                                          Boreoeutheria
 69.42	6388626	0	C4	314146	                                            Euarchontoglires
 69.42	6388626	0	O	9443	                                              Primates
 69.42	6388626	0	O1	376913	                                                Haplorrhini
 69.42	6388626	0	O2	314293	                                                  Simiiformes
 69.42	6388626	0	O3	9526	                                                    Catarrhini
 69.42	6388626	0	O4	314295	                                                      Hominoidea
 69.42	6388626	0	F	9604	                                                        Hominidae
 69.42	6388626	0	F1	207598	                                                          Homininae
 69.42	6388626	0	G	9605	                                                            Homo
 69.42	6388626	6388626	S	9606	                                                              Homo sapiens
  0.81	74705	8974	D	2	    Bacteria
  0.46	42518	1869	D1	1783272	      Terrabacteria group
  0.29	26997	11	P	201174	        Actinobacteria
  0.29	26735	424	C	1760	          Actinomycetia
  0.18	16384	35	O	85007	            Corynebacteriales
  0.17	15243	40	F	1762	              Mycobacteriaceae
  0.16	14940	26	G	1763	                Mycobacterium
  0.16	14560	0	G1	77643	                  Mycobacterium tuberculosis complex
  0.16	14560	14559	S	78331	                    Mycobacterium canettii
  0.01	623	0	F	1653	              Corynebacteriaceae
  0.01	623	102	G	1716	                Corynebacterium
  0.04	3511	0	O	85011	            Streptomycetales
  0.04	3511	9	F	2062	              Streptomycetaceae
  0.04	3314	493	G	1883	                Streptomyces
  0.01	1019	101	G1	2593676	                  unclassified Streptomyces
  0.03	2523	59	O	85006	            Micrococcales
  0.01	1173	57	F	1268	              Micrococcaceae
  0.01	662	21	F	85023	              Microbacteriaceae
  0.02	1899	10	O	85009	            Propionibacteriales
  0.02	1476	27	F	31957	              Propionibacteriaceae
  0.01	1182	76	G	1912216	                Cutibacterium
  0.01	1064	1051	S	1747	                  Cutibacterium acnes
  0.01	603	0	O	85008	            Micromonosporales
  0.01	603	5	F	28056	              Micromonosporaceae
  0.01	512	0	O	85010	            Pseudonocardiales
  0.01	512	5	F	2070	              Pseudonocardiaceae
  0.12	10897	45	P	1239	        Firmicutes
  0.10	9062	81	C	91061	          Bacilli
  0.08	7471	40	O	1385	            Bacillales
  0.06	5233	22	F	186817	              Bacillaceae
  0.05	4176	8	G	2800373	                Priestia
  0.05	4143	4142	S	1404	                  Priestia megaterium
  0.01	490	97	G	1386	                Bacillus
  0.01	1339	10	F	90964	              Staphylococcaceae
  0.01	1245	91	G	1279	                Staphylococcus
