 27.17	2689088	2689088	U	0	unclassified
 72.83	7208756	87269	R	1	root
 71.40	7067183	39083	R1	131567	  cellular organisms
 69.73	6901348	0	D	2759	    Eukaryota
 69.73	6901348	0	D1	33154	      Opisthokonta
 69.73	6901348	0	K	33208	        Metazoa
 69.73	6901348	0	K1	6072	          Eumetazoa
 69.73	6901348	0	K2	33213	            Bilateria
 69.73	6901348	0	K3	33511	              Deuterostomia
 69.73	6901348	0	P	7711	                Chordata
 69.73	6901348	0	P1	89593	                  Craniata
 69.73	6901348	0	P2	7742	                    Vertebrata
 69.73	6901348	0	P3	7776	                      Gnathostomata
 69.73	6901348	0	P4	117570	                        Teleostomi
 69.73	6901348	0	P5	117571	                          Euteleostomi
 69.73	6901348	0	P6	8287	                            Sarcopterygii
 69.73	6901348	0	P7	1338369	                              Dipnotetrapodomorpha
 69.73	6901348	0	P8	32523	                                Tetrapoda
 69.73	6901348	0	P9	32524	                                  Amniota
 69.73	6901348	0	C	40674	                                    Mammalia
 69.73	6901348	0	C1	32525	                                      Theria
 69.73	6901348	0	C2	9347	                                        Eutheria
 69.73	6901348	0	C3	1437010	                                          Boreoeutheria
 69.73	6901348	0	C4	314146	                                            Euarchontoglires
 69.73	6901348	0	O	9443	                                              Primates
 69.73	6901348	0	O1	376913	                                                Haplorrhini
 69.73	6901348	0	O2	314293	                                                  Simiiformes
 69.73	6901348	0	O3	9526	                                                    Catarrhini
 69.73	6901348	0	O4	314295	                                                      Hominoidea
 69.73	6901348	0	F	9604	                                                        Hominidae
 69.73	6901348	0	F1	207598	                                                          Homininae
 69.73	6901348	0	G	9605	                                                            Homo
 69.73	6901348	6901348	S	9606	                                                              Homo sapiens
  1.27	125802	10860	D	2	    Bacteria
  0.67	66572	781	D1	1783272	      Terrabacteria group
  0.45	44693	26	P	201174	        Actinobacteria
  0.45	44097	947	C	1760	          Actinomycetia
  0.23	22979	116	O	85007	            Corynebacteriales
  0.21	20484	34	F	1762	              Mycobacteriaceae
  0.20	19836	61	G	1763	                Mycobacterium
  0.19	19220	3	G1	77643	                  Mycobacterium tuberculosis complex
  0.19	19215	19214	S	78331	                    Mycobacterium canettii
  0.01	502	149	G	1866885	                Mycolicibacterium
  0.01	1293	0	F	1653	              Corynebacteriaceae
  0.01	1293	302	G	1716	                Corynebacterium
  0.01	767	10	F	85025	              Nocardiaceae
  0.08	7785	0	O	85011	            Streptomycetales
  0.08	7785	22	F	2062	              Streptomycetaceae
  0.07	7371	849	G	1883	                Streptomyces
  0.03	2604	211	G1	2593676	                  unclassified Streptomyces
  0.01	499	1	G1	629295	                  Streptomyces griseus group
  0.04	3934	96	O	85006	            Micrococcales
  0.01	1376	37	F	1268	              Micrococcaceae
  0.01	1371	60	F	85023	              Microbacteriaceae
  0.04	3907	29	O	85009	            Propionibacteriales
  0.03	3161	82	F	31957	              Propionibacteriaceae
  0.02	2341	188	G	1912216	                Cutibacterium
  0.02	2091	2067	S	1747	                  Cutibacterium acnes
  0.01	684	43	F	85015	              Nocardioidaceae
  0.02	1570	0	O	85008	            Micromonosporales
  0.02	1570	30	F	28056	              Micromonosporaceae
  0.01	1058	136	G	1873	                Micromonospora
  0.01	1026	0	O	85010	            Pseudonocardiales
  0.01	1026	6	F	2070	              Pseudonocardiaceae
  0.01	799	0	O	85012	            Streptosporangiales
  0.19	19162	35	P	1239	        Firmicutes
  0.18	17611	36	C	91061	          Bacilli
