 29.57	4409898	4409898	U	0	unclassified
 70.43	10501725	15095	R	1	root
 69.24	10325306	30981	R1	131567	  cellular organisms
 67.65	10087890	0	D	2759	    Eukaryota
 67.65	10087889	0	D1	33154	      Opisthokonta
 67.65	10087889	0	K	33208	        Metazoa
 67.65	10087889	0	K1	6072	          Eumetazoa
 67.65	10087889	0	K2	33213	            Bilateria
 67.65	10087889	0	K3	33511	              Deuterostomia
 67.65	10087889	0	P	7711	                Chordata
 67.65	10087889	0	P1	89593	                  Craniata
 67.65	10087889	0	P2	7742	                    Vertebrata
 67.65	10087889	0	P3	7776	                      Gnathostomata
 67.65	10087889	0	P4	117570	                        Teleostomi
 67.65	10087889	0	P5	117571	                          Euteleostomi
 67.65	10087889	0	P6	8287	                            Sarcopterygii
 67.65	10087889	0	P7	1338369	                              Dipnotetrapodomorpha
 67.65	10087889	0	P8	32523	                                Tetrapoda
 67.65	10087889	0	P9	32524	                                  Amniota
 67.65	10087889	0	C	40674	                                    Mammalia
 67.65	10087889	0	C1	32525	                                      Theria
 67.65	10087889	0	C2	9347	                                        Eutheria
 67.65	10087889	0	C3	1437010	                                          Boreoeutheria
 67.65	10087889	0	C4	314146	                                            Euarchontoglires
 67.65	10087889	0	O	9443	                                              Primates
 67.65	10087889	0	O1	376913	                                                Haplorrhini
 67.65	10087889	0	O2	314293	                                                  Simiiformes
 67.65	10087889	0	O3	9526	                                                    Catarrhini
 67.65	10087889	0	O4	314295	                                                      Hominoidea
 67.65	10087889	0	F	9604	                                                        Hominidae
 67.65	10087889	0	F1	207598	                                                          Homininae
 67.65	10087889	0	G	9605	                                                            Homo
 67.65	10087889	10087889	S	9606	                                                              Homo sapiens
  1.37	204865	6314	D	2	    Bacteria
  0.73	108832	2901	D1	1783272	      Terrabacteria group
  0.46	68416	78	P	201174	        Actinobacteria
  0.45	67559	1877	C	1760	          Actinomycetia
  0.18	26916	196	O	85007	            Corynebacteriales
  0.13	19803	200	F	1762	              Mycobacteriaceae
  0.12	18522	226	G	1763	                Mycobacterium
  0.11	16901	3	G1	77643	                  Mycobacterium tuberculosis complex
  0.11	16887	16887	S	78331	                    Mycobacterium canettii
  0.01	855	215	G	1866885	                Mycolicibacterium
  0.03	4554	0	F	1653	              Corynebacteriaceae
  0.03	4554	803	G	1716	                Corynebacterium
  0.01	1039	1039	S	161879	                  Corynebacterium kroppenstedtii
  0.01	1266	15	F	85025	              Nocardiaceae
  0.01	831	319	G	1827	                Rhodococcus
  0.01	753	0	F	85026	              Gordoniaceae
  0.07	11157	48	O	85009	            Propionibacteriales
  0.07	9893	184	F	31957	              Propionibacteriaceae
  0.06	8261	470	G	1912216	                Cutibacterium
  0.05	7399	7288	S	1747	                  Cutibacterium acnes
  0.01	859	0	G	2801844	                Arachnia
  0.01	853	853	S	1750	                  Arachnia propionica
  0.01	1167	64	F	85015	              Nocardioidaceae
  0.01	842	72	G	1839	                Nocardioides
  0.07	10935	0	O	85011	            Streptomycetales
  0.07	10935	34	F	2062	              Streptomycetaceae
  0.07	10047	1387	G	1883	                Streptomyces
  0.02	2860	253	G1	2593676	                  unclassified Streptomyces
  0.06	8873	211	O	85006	            Micrococcales
  0.03	4347	102	F	1268	              Micrococcaceae
  0.01	1322	752	G	1269	                Micrococcus
  0.01	1006	36	G	32207	                Rothia
  0.01	851	9	G	1742993	                Pseudarthrobacter
  0.01	820	6	G1	2647000	                  unclassified Pseudarthrobacter
  0.01	2029	102	F	85023	              Microbacteriaceae
  0.01	2153	0	O	85008	            Micromonosporales
  0.01	2153	36	F	28056	              Micromonosporaceae
  0.01	1390	258	G	1873	                Micromonospora
  0.01	1731	0	O	85010	            Pseudonocardiales
  0.01	1731	6	F	2070	              Pseudonocardiaceae
  0.01	1529	0	O	2037	            Actinomycetales
