 26.93	2853874	2853874	U	0	unclassified
 73.07	7743179	20008	R	1	root
 70.01	7418690	19140	R1	131567	  cellular organisms
 68.03	7209175	0	D	2759	    Eukaryota
 68.03	7209175	0	D1	33154	      Opisthokonta
 68.03	7209175	0	K	33208	        Metazoa
 68.03	7209175	0	K1	6072	          Eumetazoa
 68.03	7209175	0	K2	33213	            Bilateria
 68.03	7209175	0	K3	33511	              Deuterostomia
 68.03	7209175	0	P	7711	                Chordata
 68.03	7209175	0	P1	89593	                  Craniata
 68.03	7209175	0	P2	7742	                    Vertebrata
 68.03	7209175	0	P3	7776	                      Gnathostomata
 68.03	7209175	0	P4	117570	                        Teleostomi
 68.03	7209175	0	P5	117571	                          Euteleostomi
 68.03	7209175	0	P6	8287	                            Sarcopterygii
 68.03	7209175	0	P7	1338369	                              Dipnotetrapodomorpha
 68.03	7209175	0	P8	32523	                                Tetrapoda
 68.03	7209175	0	P9	32524	                                  Amniota
 68.03	7209175	0	C	40674	                                    Mammalia
 68.03	7209175	0	C1	32525	                                      Theria
 68.03	7209175	0	C2	9347	                                        Eutheria
 68.03	7209175	0	C3	1437010	                                          Boreoeutheria
 68.03	7209175	0	C4	314146	                                            Euarchontoglires
 68.03	7209175	0	O	9443	                                              Primates
 68.03	7209175	0	O1	376913	                                                Haplorrhini
 68.03	7209175	0	O2	314293	                                                  Simiiformes
 68.03	7209175	0	O3	9526	                                                    Catarrhini
 68.03	7209175	0	O4	314295	                                                      Hominoidea
 68.03	7209175	0	F	9604	                                                        Hominidae
 68.03	7209175	0	F1	207598	                                                          Homininae
 68.03	7209175	0	G	9605	                                                            Homo
 68.03	7209175	7209175	S	9606	                                                              Homo sapiens
  1.79	189324	10654	D	2	    Bacteria
  0.85	90307	2101	P	1224	      Proteobacteria
  0.32	33802	590	C	1236	        Gammaproteobacteria
  0.12	12412	11	O	72274	          Pseudomonadales
  0.12	12364	511	F	135621	            Pseudomonadaceae
  0.07	7349	3004	G	286	              Pseudomonas
  0.01	1336	31	G1	136843	                Pseudomonas fluorescens group
  0.01	716	716	S	47878	                  Pseudomonas azotoformans
  0.01	1121	164	G1	196821	                unclassified Pseudomonas
  0.01	644	19	G1	136841	                Pseudomonas aeruginosa group
  0.04	4459	19	G	2901164	              Stutzerimonas
  0.04	4435	753	G1	136846	                Stutzerimonas stutzeri group
  0.03	3586	48	G2	578833	                  Stutzerimonas stutzeri subgroup
  0.03	3528	3257	S	316	                    Stutzerimonas stutzeri
  0.10	10411	0	O	2887326	          Moraxellales
  0.10	10411	47	F	468	            Moraxellaceae
  0.08	8963	3966	G	469	              Acinetobacter
  0.02	2468	329	G1	196816	                unclassified Acinetobacter
  0.02	1590	1590	S	2929509	                  Acinetobacter sp. NyZ410
  0.01	1243	1243	S	106649	                Acinetobacter guillouiae
  0.01	1326	4	G	475	              Moraxella
  0.01	1285	1285	S	34062	                Moraxella osloensis
  0.04	4327	313	O	91347	          Enterobacterales
  0.03	3006	468	F	543	            Enterobacteriaceae
  0.01	1336	27	G	561	              Escherichia
  0.01	1279	1248	S	562	                Escherichia coli
  0.02	2338	10	O	135614	          Xanthomonadales
  0.02	2231	77	F	32033	            Xanthomonadaceae
  0.01	918	283	G	40323	              Stenotrophomonas
  0.01	815	0	O	135619	          Oceanospirillales
  0.01	587	0	O	135622	          Alteromonadales
  0.29	30673	275	C	28216	        Betaproteobacteria
  0.27	29076	782	O	80840	          Burkholderiales
  0.17	18414	815	F	80864	            Comamonadaceae
  0.07	7831	1331	G	283	              Comamonas
  0.06	6097	5907	S	285	                Comamonas testosteroni
  0.06	6882	4684	G	80865	              Delftia
  0.01	1303	1303	S	80866	                Delftia acidovorans
  0.01	609	609	S	558537	                Delftia lacustris
  0.01	1162	126	G	12916	              Acidovorax
  0.01	668	40	G1	2684926	                unclassified Acidovorax
  0.06	5864	81	F	75682	            Oxalobacteraceae
  0.05	4996	388	G	963	              Herbaspirillum
  0.04	4332	4332	S	863372	                Herbaspirillum huttiense
  0.02	2076	82	F	119060	            Burkholderiaceae
  0.01	702	84	G	32008	              Burkholderia
  0.01	1350	40	F	506	            Alcaligenaceae
  0.01	772	218	G	222	              Achromobacter
  0.01	650	25	O	206351	          Neisseriales
  0.20	21504	1104	C	28211	        Alphaproteobacteria
  0.06	6143	286	O	356	          Hyphomicrobiales
  0.01	1540	59	F	119045	            Methylobacteriaceae
  0.01	899	279	G	407	              Methylobacterium
  0.01	1317	43	F	82115	            Rhizobiaceae
  0.01	1090	116	F1	227290	              Rhizobium/Agrobacterium group
  0.01	686	284	G	379	                Rhizobium
  0.01	1117	11	F	69277	            Phyllobacteriaceae
  0.01	1032	32	G	68287	              Mesorhizobium
  0.01	920	74	G1	325217	                unclassified Mesorhizobium
  0.01	702	702	S	2082387	                  Mesorhizobium sp. Pch-S
  0.01	817	33	F	41294	            Nitrobacteraceae
  0.01	660	201	G	374	              Bradyrhizobium
  0.06	5954	276	O	204455	          Rhodobacterales
  0.05	5098	232	F	31989	            Rhodobacteraceae
  0.04	4168	839	G	265	              Paracoccus
  0.01	1360	41	G1	2688777	                unclassified Paracoccus (in: Bacteria)
  0.01	694	694	S	2760307	                  Paracoccus sp. MC1862
  0.01	586	586	S	2589076	                  Paracoccus sp. AK26
  0.01	754	754	S	147645	                Paracoccus yeei
  0.01	555	555	S	1545044	                Paracoccus sanguinis
  0.01	580	41	F	2854170	            Roseobacteraceae
