 19.89	2889179	2889179	U	0	unclassified
 80.11	11634071	3319969	R	1	root
 55.21	8018051	52201	R1	131567	  cellular organisms
 52.52	7627514	1	D	2759	    Eukaryota
 52.52	7627513	0	D1	33154	      Opisthokonta
 52.52	7627513	0	K	33208	        Metazoa
 52.52	7627513	0	K1	6072	          Eumetazoa
 52.52	7627513	0	K2	33213	            Bilateria
 52.52	7627513	0	K3	33511	              Deuterostomia
 52.52	7627513	0	P	7711	                Chordata
 52.52	7627513	0	P1	89593	                  Craniata
 52.52	7627513	0	P2	7742	                    Vertebrata
 52.52	7627513	0	P3	7776	                      Gnathostomata
 52.52	7627513	0	P4	117570	                        Teleostomi
 52.52	7627513	0	P5	117571	                          Euteleostomi
 52.52	7627513	0	P6	8287	                            Sarcopterygii
 52.52	7627513	0	P7	1338369	                              Dipnotetrapodomorpha
 52.52	7627513	0	P8	32523	                                Tetrapoda
 52.52	7627513	0	P9	32524	                                  Amniota
 52.52	7627513	0	C	40674	                                    Mammalia
 52.52	7627513	0	C1	32525	                                      Theria
 52.52	7627513	0	C2	9347	                                        Eutheria
 52.52	7627513	0	C3	1437010	                                          Boreoeutheria
 52.52	7627513	0	C4	314146	                                            Euarchontoglires
 52.52	7627513	0	O	9443	                                              Primates
 52.52	7627513	0	O1	376913	                                                Haplorrhini
 52.52	7627513	0	O2	314293	                                                  Simiiformes
 52.52	7627513	0	O3	9526	                                                    Catarrhini
 52.52	7627513	0	O4	314295	                                                      Hominoidea
 52.52	7627513	0	F	9604	                                                        Hominidae
 52.52	7627513	0	F1	207598	                                                          Homininae
 52.52	7627513	0	G	9605	                                                            Homo
 52.52	7627513	7627513	S	9606	                                                              Homo sapiens
  2.31	335694	29682	D	2	    Bacteria
  1.57	227669	17946	D1	1783272	      Terrabacteria group
  1.19	173323	44	P	201174	        Actinobacteria
  1.19	172668	743	C	1760	          Actinomycetia
  1.06	154567	76	O	85007	            Corynebacteriales
  1.05	152174	61	F	1762	              Mycobacteriaceae
