 26.65	1718029	1718029	U	0	unclassified
 73.35	4727939	1388	R	1	root
 73.06	4709285	13027	R1	131567	  cellular organisms
 72.25	4657273	0	D	2759	    Eukaryota
 72.25	4657273	0	D1	33154	      Opisthokonta
 72.25	4657273	0	K	33208	        Metazoa
 72.25	4657273	0	K1	6072	          Eumetazoa
 72.25	4657273	0	K2	33213	            Bilateria
 72.25	4657273	0	K3	33511	              Deuterostomia
 72.25	4657273	0	P	7711	                Chordata
 72.25	4657273	0	P1	89593	                  Craniata
 72.25	4657273	0	P2	7742	                    Vertebrata
 72.25	4657273	0	P3	7776	                      Gnathostomata
 72.25	4657273	0	P4	117570	                        Teleostomi
 72.25	4657273	0	P5	117571	                          Euteleostomi
 72.25	4657273	0	P6	8287	                            Sarcopterygii
 72.25	4657273	0	P7	1338369	                              Dipnotetrapodomorpha
 72.25	4657273	0	P8	32523	                                Tetrapoda
 72.25	4657273	0	P9	32524	                                  Amniota
 72.25	4657273	0	C	40674	                                    Mammalia
 72.25	4657273	0	C1	32525	                                      Theria
 72.25	4657273	0	C2	9347	                                        Eutheria
 72.25	4657273	0	C3	1437010	                                          Boreoeutheria
 72.25	4657273	0	C4	314146	                                            Euarchontoglires
 72.25	4657273	0	O	9443	                                              Primates
 72.25	4657273	0	O1	376913	                                                Haplorrhini
 72.25	4657273	0	O2	314293	                                                  Simiiformes
 72.25	4657273	0	O3	9526	                                                    Catarrhini
 72.25	4657273	0	O4	314295	                                                      Hominoidea
 72.25	4657273	0	F	9604	                                                        Hominidae
 72.25	4657273	0	F1	207598	                                                          Homininae
 72.25	4657273	0	G	9605	                                                            Homo
 72.25	4657273	4657273	S	9606	                                                              Homo sapiens
  0.60	38485	1197	D	2	    Bacteria
  0.34	21751	55	D1	1783272	      Terrabacteria group
  0.17	11268	17	P	201174	        Actinobacteria
  0.17	10884	319	C	1760	          Actinomycetia
  0.06	3921	0	O	85011	            Streptomycetales
  0.06	3921	8	F	2062	              Streptomycetaceae
  0.06	3697	461	G	1883	                Streptomyces
  0.02	1130	95	G1	2593676	                  unclassified Streptomyces
  0.03	1776	16	O	85006	            Micrococcales
  0.01	714	20	F	1268	              Micrococcaceae
  0.01	556	13	F	85023	              Microbacteriaceae
  0.02	1501	30	O	85007	            Corynebacteriales
  0.01	865	32	F	1762	              Mycobacteriaceae
  0.01	633	15	G	1763	                Mycobacterium
  0.01	362	2	G1	77643	                  Mycobacterium tuberculosis complex
  0.01	358	358	S	78331	                    Mycobacterium canettii
  0.02	1070	0	O	85008	            Micromonosporales
  0.02	1070	5	F	28056	              Micromonosporaceae
  0.01	450	1	G	1865	                Actinoplanes
  0.01	414	4	G1	2626549	                  unclassified Actinoplanes
  0.01	391	391	S	649831	                    Actinoplanes sp. N902-109
  0.01	409	59	G	1873	                Micromonospora
  0.01	852	5	O	85009	            Propionibacteriales
  0.01	538	12	F	31957	              Propionibacteriaceae
  0.01	535	0	O	85010	            Pseudonocardiales
