 26.31	2915138	2915138	U	0	unclassified
 73.69	8164862	22150	R	1	root
 70.47	7808314	25220	R1	131567	  cellular organisms
 69.20	7667587	0	D	2759	    Eukaryota
 69.20	7667587	0	D1	33154	      Opisthokonta
 69.20	7667587	0	K	33208	        Metazoa
 69.20	7667587	0	K1	6072	          Eumetazoa
 69.20	7667587	0	K2	33213	            Bilateria
 69.20	7667587	0	K3	33511	              Deuterostomia
 69.20	7667587	0	P	7711	                Chordata
 69.20	7667587	0	P1	89593	                  Craniata
 69.20	7667587	0	P2	7742	                    Vertebrata
 69.20	7667587	0	P3	7776	                      Gnathostomata
 69.20	7667587	0	P4	117570	                        Teleostomi
 69.20	7667587	0	P5	117571	                          Euteleostomi
 69.20	7667587	0	P6	8287	                            Sarcopterygii
 69.20	7667587	0	P7	1338369	                              Dipnotetrapodomorpha
 69.20	7667587	0	P8	32523	                                Tetrapoda
 69.20	7667587	0	P9	32524	                                  Amniota
 69.20	7667587	0	C	40674	                                    Mammalia
 69.20	7667587	0	C1	32525	                                      Theria
 69.20	7667587	0	C2	9347	                                        Eutheria
 69.20	7667587	0	C3	1437010	                                          Boreoeutheria
 69.20	7667587	0	C4	314146	                                            Euarchontoglires
 69.20	7667587	0	O	9443	                                              Primates
 69.20	7667587	0	O1	376913	                                                Haplorrhini
 69.20	7667587	0	O2	314293	                                                  Simiiformes
 69.20	7667587	0	O3	9526	                                                    Catarrhini
 69.20	7667587	0	O4	314295	                                                      Hominoidea
 69.20	7667587	0	F	9604	                                                        Hominidae
 69.20	7667587	0	F1	207598	                                                          Homininae
 69.20	7667587	0	G	9605	                                                            Homo
 69.20	7667587	7667587	S	9606	                                                              Homo sapiens
  1.03	114585	4757	D	2	    Bacteria
  0.48	53538	1036	P	1224	      Proteobacteria
  0.21	23761	358	C	1236	        Gammaproteobacteria
  0.07	7318	0	O	72274	          Pseudomonadales
  0.07	7282	235	F	135621	            Pseudomonadaceae
  0.04	4714	1673	G	286	              Pseudomonas
  0.01	1000	13	G1	136843	                Pseudomonas fluorescens group
  0.01	560	560	S	47878	                  Pseudomonas azotoformans
  0.01	889	123	G1	196821	                unclassified Pseudomonas
  0.02	2279	18	G	2901164	              Stutzerimonas
  0.02	2250	427	G1	136846	                Stutzerimonas stutzeri group
  0.02	1760	24	G2	578833	                  Stutzerimonas stutzeri subgroup
  0.02	1735	1581	S	316	                    Stutzerimonas stutzeri
  0.06	6562	0	O	2887326	          Moraxellales
  0.06	6562	26	F	468	            Moraxellaceae
  0.06	6128	2611	G	469	              Acinetobacter
  0.02	1811	259	G1	196816	                unclassified Acinetobacter
  0.01	1107	1107	S	2929509	                  Acinetobacter sp. NyZ410
  0.01	810	810	S	106649	                Acinetobacter guillouiae
  0.04	4628	546	O	91347	          Enterobacterales
  0.03	3021	291	F	543	            Enterobacteriaceae
  0.02	1744	1	F1	2890311	              Klebsiella/Raoultella group
  0.02	1701	38	G	570	                Klebsiella
  0.01	1622	1621	S	573	                  Klebsiella pneumoniae
  0.01	1595	9	O	135614	          Xanthomonadales
  0.01	1515	26	F	32033	            Xanthomonadaceae
  0.01	694	173	G	40323	              Stenotrophomonas
  0.01	645	0	O	135622	          Alteromonadales
  0.16	17999	130	C	28216	        Betaproteobacteria
  0.15	17015	485	O	80840	          Burkholderiales
  0.10	10688	398	F	80864	            Comamonadaceae
  0.04	4975	834	G	283	              Comamonas
  0.03	3854	3748	S	285	                Comamonas testosteroni
  0.03	3488	2351	G	80865	              Delftia
  0.01	606	606	S	80866	                Delftia acidovorans
  0.01	705	67	G	12916	              Acidovorax
  0.03	2888	45	F	75682	            Oxalobacteraceae
  0.02	2281	243	G	963	              Herbaspirillum
  0.02	1883	1883	S	863372	                Herbaspirillum huttiense
  0.02	1699	45	F	119060	            Burkholderiaceae
  0.01	836	22	F	506	            Alcaligenaceae
  0.08	8801	293	C	28211	        Alphaproteobacteria
  0.04	4464	121	O	356	          Hyphomicrobiales
  0.01	1159	154	F	119045	            Methylobacteriaceae
  0.01	834	14	F	82115	            Rhizobiaceae
  0.01	581	59	F1	227290	              Rhizobium/Agrobacterium group
  0.01	767	25	F	41294	            Nitrobacteraceae
  0.01	638	202	G	374	              Bradyrhizobium
  0.01	703	9	F	69277	            Phyllobacteriaceae
  0.01	617	17	G	68287	              Mesorhizobium
  0.02	1817	62	O	204457	          Sphingomonadales
  0.01	1475	156	F	41297	            Sphingomonadaceae
  0.01	884	36	O	204455	          Rhodobacterales
  0.01	582	4	O	204441	          Rhodospirillales
  0.02	1833	0	P1	68525	        delta/epsilon subdivisions
  0.01	979	2	C	28221	          Deltaproteobacteria
  0.01	566	0	O	29	            Myxococcales
  0.01	854	1	C	29547	          Epsilonproteobacteria
  0.01	834	0	O	213849	            Campylobacterales
  0.45	50352	743	D1	1783272	      Terrabacteria group
  0.30	33415	18	P	201174	        Actinobacteria
  0.30	33145	776	C	1760	          Actinomycetia
  0.15	16390	124	O	85007	            Corynebacteriales
  0.13	14172	75	F	1762	              Mycobacteriaceae
  0.12	13469	63	G	1763	                Mycobacterium
  0.12	12912	8	G1	77643	                  Mycobacterium tuberculosis complex
  0.12	12902	12901	S	78331	                    Mycobacterium canettii
  0.01	1141	0	F	1653	              Corynebacteriaceae
  0.01	1141	167	G	1716	                Corynebacterium
  0.01	621	2	F	85025	              Nocardiaceae
  0.05	5360	0	O	85011	            Streptomycetales
  0.05	5360	22	F	2062	              Streptomycetaceae
  0.04	4963	693	G	1883	                Streptomyces
  0.01	1619	130	G1	2593676	                  unclassified Streptomyces
  0.03	3779	75	O	85006	            Micrococcales
  0.01	1456	34	F	1268	              Micrococcaceae
  0.01	1139	58	F	85023	              Microbacteriaceae
  0.03	3615	6	O	85009	            Propionibacteriales
  0.03	2976	79	F	31957	              Propionibacteriaceae
  0.02	2348	142	G	1912216	                Cutibacterium
  0.02	2093	2061	S	1747	                  Cutibacterium acnes
  0.01	602	23	F	85015	              Nocardioidaceae
  0.01	989	0	O	85008	            Micromonosporales
  0.01	989	15	F	28056	              Micromonosporaceae
