 13.32	2357375	2357375	U	0	unclassified
 86.68	15342611	653384	R	1	root
 76.34	13512048	24700	R1	131567	  cellular organisms
 69.39	12282830	0	D	2759	    Eukaryota
 69.39	12282830	0	D1	33154	      Opisthokonta
 69.39	12282830	0	K	33208	        Metazoa
 69.39	12282830	0	K1	6072	          Eumetazoa
 69.39	12282830	0	K2	33213	            Bilateria
 69.39	12282830	0	K3	33511	              Deuterostomia
 69.39	12282830	0	P	7711	                Chordata
 69.39	12282830	0	P1	89593	                  Craniata
 69.39	12282830	0	P2	7742	                    Vertebrata
 69.39	12282830	0	P3	7776	                      Gnathostomata
 69.39	12282830	0	P4	117570	                        Teleostomi
 69.39	12282830	0	P5	117571	                          Euteleostomi
 69.39	12282830	0	P6	8287	                            Sarcopterygii
 69.39	12282830	0	P7	1338369	                              Dipnotetrapodomorpha
 69.39	12282830	0	P8	32523	                                Tetrapoda
 69.39	12282830	0	P9	32524	                                  Amniota
 69.39	12282830	0	C	40674	                                    Mammalia
 69.39	12282830	0	C1	32525	                                      Theria
 69.39	12282830	0	C2	9347	                                        Eutheria
 69.39	12282830	0	C3	1437010	                                          Boreoeutheria
 69.39	12282830	0	C4	314146	                                            Euarchontoglires
 69.39	12282830	0	O	9443	                                              Primates
 69.39	12282830	0	O1	376913	                                                Haplorrhini
 69.39	12282830	0	O2	314293	                                                  Simiiformes
 69.39	12282830	0	O3	9526	                                                    Catarrhini
 69.39	12282830	0	O4	314295	                                                      Hominoidea
 69.39	12282830	0	F	9604	                                                        Hominidae
 69.39	12282830	0	F1	207598	                                                          Homininae
 69.39	12282830	0	G	9605	                                                            Homo
 69.39	12282830	12282830	S	9606	                                                              Homo sapiens
  6.80	1203691	76236	D	2	    Bacteria
  3.49	617033	3653	D1	1783272	      Terrabacteria group
  2.93	518342	31	P	201174	        Actinobacteria
  2.92	517340	340	C	1760	          Actinomycetia
  2.87	508545	39	O	85007	            Corynebacteriales
  2.87	507593	52	F	1762	              Mycobacteriaceae
  2.87	507334	20	G	1763	                Mycobacterium
  2.86	506874	2	G1	77643	                  Mycobacterium tuberculosis complex
  2.86	506869	506869	S	78331	                    Mycobacterium canettii
  0.01	2560	2	O	85009	            Propionibacteriales
  0.01	2048	8	F	31957	              Propionibacteriaceae
  0.01	1576	50	G	1912216	                Cutibacterium
  0.01	1486	1456	S	1747	                  Cutibacterium acnes
  0.01	1803	22	O	85006	            Micrococcales
  0.01	1733	0	O	85011	            Streptomycetales
  0.01	1733	4	F	2062	              Streptomycetaceae
  0.01	1668	279	G	1883	                Streptomyces
  0.01	953	0	O	85004	            Bifidobacteriales
  0.01	953	15	F	31953	              Bifidobacteriaceae
  0.52	91768	1538	P	1239	        Firmicutes
  0.35	61336	197	C	186801	          Clostridia
  0.34	60816	8797	O	186802	            Eubacteriales
  0.15	25943	5653	F	186803	              Lachnospiraceae
  0.05	8120	2484	G	572511	                Blautia
  0.01	2332	1083	S	40520	                  Blautia obeum
  0.01	1513	0	S	418240	                  Blautia wexlerae
  0.01	1513	1513	S1	1121115	                    Blautia wexlerae DSM 19850
  0.01	2216	85	G	2719313	                Enterocloster
  0.01	1397	1397	S	208479	                  Enterocloster bolteae
  0.01	2184	16	G	1506553	                Lachnoclostridium
  0.01	1743	1743	S	29347	                  [Clostridium] scindens
  0.01	1489	83	G	2316020	                Mediterraneibacter
  0.01	964	0	S	46228	                  [Ruminococcus] lactaris
  0.01	964	964	S1	471875	                    [Ruminococcus] lactaris ATCC 29176
  0.08	14786	1646	F	216572	              Oscillospiraceae
  0.03	4779	3442	G	216851	                Faecalibacterium
  0.01	2145	0	G	946234	                Flavonifractor
  0.01	2145	2145	S	292800	                  Flavonifractor plautii
  0.01	1528	0	G	1905344	                Ruthenibacterium
  0.01	1528	1528	S	1550024	                  Ruthenibacterium lactatiformans
  0.01	1197	194	G	1263	                Ruminococcus
  0.04	6474	97	F	31979	              Clostridiaceae
  0.02	3406	312	G	1485	                Clostridium
  0.01	1427	2	G1	2614128	                  unclassified Clostridium
  0.02	2796	0	G	1649459	                Hungatella
  0.02	2796	2558	S	154046	                  Hungatella hathewayi
  0.01	2467	14	O1	538999	              Eubacteriales incertae sedis
  0.01	1560	0	G	1918454	                Flintibacter
  0.01	1560	0	G1	2610894	                  unclassified Flintibacter
  0.01	1560	1560	S	2610895	                    Flintibacter sp. KGMB00164
  0.01	915	36	F	186804	              Peptostreptococcaceae
  0.12	20698	97	C	91061	          Bacilli
  0.10	18337	200	O	1385	            Bacillales
