 26.17	2409329	2409329	U	0	unclassified
 73.83	6796244	96691	R	1	root
 72.15	6641555	21472	R1	131567	  cellular organisms
 70.90	6527021	0	D	2759	    Eukaryota
 70.90	6527021	0	D1	33154	      Opisthokonta
 70.90	6527021	0	K	33208	        Metazoa
 70.90	6527021	0	K1	6072	          Eumetazoa
 70.90	6527021	0	K2	33213	            Bilateria
 70.90	6527021	0	K3	33511	              Deuterostomia
 70.90	6527021	0	P	7711	                Chordata
 70.90	6527021	0	P1	89593	                  Craniata
 70.90	6527021	0	P2	7742	                    Vertebrata
 70.90	6527021	0	P3	7776	                      Gnathostomata
 70.90	6527021	0	P4	117570	                        Teleostomi
 70.90	6527021	0	P5	117571	                          Euteleostomi
 70.90	6527021	0	P6	8287	                            Sarcopterygii
 70.90	6527021	0	P7	1338369	                              Dipnotetrapodomorpha
 70.90	6527021	0	P8	32523	                                Tetrapoda
 70.90	6527021	0	P9	32524	                                  Amniota
 70.90	6527021	0	C	40674	                                    Mammalia
 70.90	6527021	0	C1	32525	                                      Theria
 70.90	6527021	0	C2	9347	                                        Eutheria
 70.90	6527021	0	C3	1437010	                                          Boreoeutheria
 70.90	6527021	0	C4	314146	                                            Euarchontoglires
 70.90	6527021	0	O	9443	                                              Primates
 70.90	6527021	0	O1	376913	                                                Haplorrhini
 70.90	6527021	0	O2	314293	                                                  Simiiformes
 70.90	6527021	0	O3	9526	                                                    Catarrhini
 70.90	6527021	0	O4	314295	                                                      Hominoidea
 70.90	6527021	0	F	9604	                                                        Hominidae
 70.90	6527021	0	F1	207598	                                                          Homininae
 70.90	6527021	0	G	9605	                                                            Homo
 70.90	6527021	6527021	S	9606	                                                              Homo sapiens
  1.00	92314	5498	D	2	    Bacteria
  0.55	50715	565	D1	1783272	      Terrabacteria group
  0.30	27486	29	P	1239	        Firmicutes
  0.28	25924	19	C	91061	          Bacilli
  0.27	24855	35	O	1385	            Bacillales
  0.14	13339	11	F	90964	              Staphylococcaceae
  0.14	13274	3054	G	1279	                Staphylococcus
  0.10	8943	8943	S	29382	                  Staphylococcus cohnii
  0.01	735	735	S	1286	                  Staphylococcus simulans
  0.12	10908	28	F	186817	              Bacillaceae
  0.11	10164	1	G	2800373	                Priestia
  0.11	10152	10152	S	1404	                  Priestia megaterium
  0.01	1050	45	O	186826	            Lactobacillales
  0.01	1365	0	C	186801	          Clostridia
  0.01	1253	44	O	186802	            Eubacteriales
  0.01	644	1	F	31979	              Clostridiaceae
  0.01	606	32	G	1485	                Clostridium
  0.23	21515	28	P	201174	        Actinobacteria
  0.23	20859	637	C	1760	          Actinomycetia
  0.07	6195	0	O	85011	            Streptomycetales
  0.07	6195	8	F	2062	              Streptomycetaceae
  0.06	5904	787	G	1883	                Streptomyces
  0.02	2162	152	G1	2593676	                  unclassified Streptomyces
  0.06	5245	72	O	85007	            Corynebacteriales
  0.04	3657	48	F	1762	              Mycobacteriaceae
  0.03	3193	39	G	1763	                Mycobacterium
  0.03	2750	0	G1	77643	                  Mycobacterium tuberculosis complex
  0.03	2749	2749	S	78331	                    Mycobacterium canettii
  0.01	728	0	F	1653	              Corynebacteriaceae
  0.01	728	173	G	1716	                Corynebacterium
  0.01	560	8	F	85025	              Nocardiaceae
  0.04	3345	39	O	85006	            Micrococcales
  0.01	1346	19	F	1268	              Micrococcaceae
  0.01	496	1	G	1742993	                Pseudarthrobacter
  0.01	488	1	G1	2647000	                  unclassified Pseudarthrobacter
  0.01	1074	36	F	85023	              Microbacteriaceae
